LOB,LoginID,SourceMachineName,ExecutionMachineName,ScriptName,Status,Iterations,DTStarTime,DTEndTime,TestStatus,IterationStatus,TestType,DATE,ReleaseName,Environment,TestSetPath,DeviceBrowser,DeviceType,OS,OSversion,Complexity,IssueType,SubType,IssueLogs,TestCaseType,Technology,FrameworkType,RunTime,Cycle,TeamName,reportLink
SFP,goelgj,GBMLVVCSW2359,,tc_06_regression_HTTReport.py,End,1,15:17.2,15:34.8,Fail,End,Regression,11/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,17,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,12:20.6,12:45.7,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,25,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,12:45.9,13:09.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,13:09.8,13:32.7,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,13:33.1,13:56.7,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,24:35.9,25:00.0,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,25:00.2,25:22.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,25:22.8,25:45.7,Pass,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,25:46.2,26:10.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,27:55.9,28:18.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,28:18.7,28:39.4,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,20,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,28:39.7,29:01.2,Pass,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,21,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,29:01.7,29:24.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,42:36.0,43:00.6,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,43:00.8,43:22.7,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,21,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,43:22.9,43:45.3,Pass,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,43:45.7,44:09.5,Fail,End,Regression,13/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,23:54.4,24:19.0,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,24:19.3,24:42.0,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,24:42.3,25:05.5,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,25:06.0,25:30.6,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,48:01.8,48:05.8,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,56:37.2,56:42.3,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,56:42.5,56:46.4,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,02:27.3,02:31.0,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,07:44.6,07:48.7,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Brigade,
SFP,kumavsa,GBMLVVCSW3226,,tc03_recon1_feb.py,End,1,15:19.8,15:22.4,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc04_recon2_feb.py,End,1,15:19.8,15:22.9,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc05_recon1_mar.py,End,1,15:19.8,15:23.3,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc06_recon2_mar.py,End,1,15:19.8,15:23.8,Fail,End,Regression,14/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc03_recon1_feb.py,End,1,21:45.3,34:33.4,Fail,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4368,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc03_recon1_feb.py,End,1,30:01.4,27:06.3,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3424,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc04_recon2_feb.py,End,1,27:06.6,21:58.8,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3292,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc03_recon1_nov.py,End,1,55:15.0,39:31.2,Fail,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,6256,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc04_recon2_nov.py,End,1,39:31.5,48:12.9,Fail,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,521,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc03_recon1_aug.py,End,1,06:24.6,01:24.6,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3299,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc03_recon1_july.py,End,1,01:24.8,55:57.4,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3272,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc04_recon2_aug.py,End,1,55:57.6,49:55.2,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3237,Iteration 1,Storm EOL,
SFP,kanulm,GBMLVVCSW4821,,tc04_recon2_july.py,End,1,49:55.5,44:18.3,Pass,End,Regression,15/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3262,Iteration 1,Storm EOL,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,46:11.6,46:16.4,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reservecollectioninterest.py,End,1,50:13.6,50:17.8,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Brigade,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_dunmore_DealSummary.py,End,1,15:18.5,15:53.1,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,34,Iteration 1,Brigade,
SFP,kumavsa,GBMLVVCSW3226,,Tc_015_ExcelCompareSkip.py,End,1,45:42.3,45:55.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_015_ExcelCompareSkip.py,End,1,47:09.7,47:17.5,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_015_ExcelCompareSkip.py,End,1,58:37.5,58:45.0,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,00:32.3,00:39.7,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,59:57.9,01:06.9,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,69,Iteration 1,Avengers,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,02:07.4,02:09.8,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,03:43.9,03:47.0,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,04:57.6,05:04.1,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,06:25.4,06:28.0,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,06:36.1,06:40.7,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,08:02.8,08:05.4,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,09:39.1,09:42.1,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,09:49.7,09:52.2,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,11:02.2,11:04.3,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,12:49.3,12:52.3,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,13:22.2,13:24.4,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,14:33.1,14:35.1,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,15:55.2,15:58.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,16:42.8,16:46.2,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,17:11.5,17:18.7,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,18:16.7,18:21.3,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,18:50.6,18:55.8,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,19:17.4,19:20.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,21:14.1,21:16.7,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,22:02.3,22:04.5,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,23:12.8,23:15.0,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,24:11.6,24:13.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,24:12.9,24:16.6,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,25:36.1,25:38.3,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,28:32.6,28:40.5,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,29:56.1,30:02.0,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,30:54.7,30:59.8,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Storm EOL,
SFP,chawgup,GBMLVVCSW2501,,tc_03_regression_CB_referenceregistry.py,End,1,32:04.0,32:10.0,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Avengers,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,32:33.0,32:35.8,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,33:25.7,33:27.7,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,33:58.3,34:00.5,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,34:30.7,34:33.0,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,35:13.8,35:16.3,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,37:27.5,37:30.4,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,42:14.1,42:16.9,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,43:28.8,43:36.4,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,44:07.8,44:13.2,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,44:42.1,44:45.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,45:12.0,45:14.5,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,45:44.4,45:46.3,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,46:20.0,46:22.2,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,46:51.9,46:54.0,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,Tc_001_ExcelCompareSkip.py,End,1,47:22.4,47:24.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc010_recon2_apr.py,End,1,01:57.3,09:36.7,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,459,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc011_recon3_apr.py,End,1,09:37.0,17:18.1,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,461,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc06_recon1_mar.py,End,1,17:18.3,40:32.6,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4994,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc07_recon2_mar.py,End,1,40:33.1,54:10.9,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,817,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc08_recon3_mar.py,End,1,54:11.2,07:41.0,Fail,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,809,Iteration 1,Storm EOL,
SFP,kumavsa,GBMLVVCSW3226,,tc09_recon1_apr.py,End,1,07:41.3,48:05.6,Pass,End,Regression,16/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2424,Iteration 1,Storm EOL,
SFP,kanulm,GBMACVCSW3783,,tc_recon_2016_03_file.py,End,1,56:58.7,57:02.3,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Storm EOL,
SFP,kanulm,GBMACVCSW3783,,tc_recon_2016_04_file.py,End,1,56:58.7,57:02.8,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Storm EOL,
SFP,kanulm,GBMACVCSW3783,,tc_recon_2016_05_file.py,End,1,56:58.7,57:03.1,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,TC_002_ExcelSheets.py,End,1,20:24.6,20:25.3,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Storm EOL,
SFP,kanulm,GBMACVCSW3783,,tc_recon_2016_03_file.py,End,1,11:32.9,23:35.1,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,4322,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,TC_002_ExcelSheets.py,End,1,32:11.0,32:13.1,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,TC_002_ExcelSheets.py,End,1,33:20.4,33:22.4,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,TC_002_ExcelSheets.py,End,1,34:23.4,34:25.4,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,TC_002_ExcelSheets.py,End,1,37:08.5,37:09.7,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_001_ExcelCompareSkip.py,End,1,39:26.8,39:28.0,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_001_ExcelCompareSkip.py,End,1,40:33.1,40:34.5,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,50:54.6,50:55.8,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,54:51.8,54:53.8,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Storm EOL,
SFP,kanulm,GBMACVCSW3783,,tc_recon_2016_04_file.py,End,1,23:35.2,55:28.7,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,1913,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,59:00.6,59:02.8,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,01:10.5,01:12.6,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,04:20.9,04:23.0,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,05:45.2,05:47.4,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,07:25.2,07:27.3,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,08:26.6,08:28.8,Pass,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Storm EOL,
SFP,kumavsa,GBMACVCSW6259,,Tc_003_ExcelCompare_Try1.py,End,1,11:43.9,11:44.2,Fail,End,Regression,17/02/2023,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Storm EOL,
